0xFF8C32,0xF57E28,0x4F4D4A,Horthania,"^1.25b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 75b"
0x6D716D,0x797E7E,0x1D2123,Horthania,"^1.25b, 1.5b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 75b"
0x4C3F34,0x0E2233,0x7E6266,Hullbore Wyrms,"^375m, *500m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b"
0xDACEC4,0x69645D,0x3F362F,Hurkus,"90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m"
0xCEB7A4,0x282B39,0x3E4236,Hurkus,"90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m"
0x9F9395,0xB7A390,0x202D44,Hurkus,"90m, ^113m, 135m, *150m, 180m, 225m, 300m, 550m, 900m"
0x365B5A,0x644B4A,0x092246,Hybrid,"^1.84b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b"
0x22181F,0x292021,0x0327CA,Imryx,"^450m, 500m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, *2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b"
0x3A3132,0x181C38,0x000FFB,Imryx,"^450m, 500m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, *2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b"
0x192586,0x151730,0x0426D4,Imryx,"^450m, 500m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, *2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b"
0x2C1C24,0x241921,0x745508,Initiates,"^*4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b"
0x061A5F,0x0A114D,0x2F343C,Jack,"^6m, *12m, 60m, 72m, 144m, 216m, 288m, 360m, 432m, 504m, 576m"
0x1F37F7,0x0A149F,0x2F343C,Jack,"^6m, *12m, 60m, 72m, 144m, 216m, 288m, 360m, 432m, 504m, 576m"
0x3EB200,0x3E5A04,0x2D3833,Jack's Revenge,"^30m, *60m, 120m, 180m, 240m, 300m, 360m, 720m, 1.5b, 3b"
0x364500,0x273103,0x2D3833,Jack's Revenge,"^30m, *60m, 120m, 180m, 240m, 300m, 360m, 720m, 1.5b, 3b"
0xAAACCE,0x88798F,0x465370,Jershan'thurn,"^*2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b"
0xC47464,0x31332E,0x262225,Jershan'thurn,"^*2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b"
0xFACEA8,0xFFB08A,0x1E314B,Jershan'thurn,"^*2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b"
0xF5CE72,0x311F09,0x202017,Jormungan,"^1.875b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b"
0x714F38,0x6C4731,0x98550E,Jormungan,"^1.875b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b"
0x423417,0x43300C,0x916A46,Jormungan,"^1.875b, 2b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b"
0x745B26,0x39271E,0x6B3C24,Kanehuar,"^400m, *500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b"
0x975139,0x39271E,0x523120,Kanehuar,"^400m, *500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b"
0x62787A,0x363E43,0x0A1C0D,Karkata,"300m, ^380m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b"
0x03000B,0x212F38,0x83A1A5,Karkata,"300m, ^380m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b"
0x40504D,0x1B1D1F,0x464147,Keron,"16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, ^150m, *158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b"
0x5F574D,0xFDF1C8,0x615A4E,Keron,"16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, ^150m, *158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b"
0x3A352D,0x3F3B37,0x1C1E27,Keron,"16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, ^150m, *158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b"
0x6C766F,0xB7B7AE,0xDCBE5C,Konungar,"^*10b, 15b, 20b, 30b, 40b, 50b, 75b, 100b, 150b, 200b, 300b"
0x5E6541,0x737957,0x95977A,Konungar,"^*10b, 15b, 20b, 30b, 40b, 50b, 75b, 100b, 150b, 200b, 300b"
0x3F3834,0x6B575A,0x111517,Korxun,"^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0x4B8D7F,0x6A6F6F,0x1D1516,Korxun,"^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0x81885C,0x694D39,0x23261E,Korxun,"^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0x4E3E40,0x1F1A18,0x101436,Korxun,"^200m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0x060E48,0xB89745,0x361B08,Kr'xunara,"^250m, *300m, 400m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b"
0x0927D1,0x162DB6,0x202336,Kr'xunara,"^250m, *300m, 400m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b"
0x0F1276,0x802F29,0x361B08,Kr'xunara,"^250m, *300m, 400m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b"
0x7894C6,0xB8B782,0x202F21,Krasgore,"^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m"
0x6C7163,0x515650,0x273E2C,Krasgore,"^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m"
0x3E5B79,0x1A171D,0x204221,Krasgore,"^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m"
0x35271E,0xB4A58B,0x16351D,Krugnug,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x80675A,0x322825,0x1A1612,Krugnug,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x090704,0x090704,0x163E4C,Lair,"^57.7m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m"
0x110D09,0x0F0B07,0x163E4C,Lair,"^57.7m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m"
0x86A1C5,0x364263,0x27435D,Leonine,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0xA1BDEB,0x131517,0x3C76CC,Leonine,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x252019,0x202B3D,0x2E2725,Lord Hoton,"3b, ^3.5b, *4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b"
0x333838,0x202C4B,0x574A43,Lord Hoton,"3b, ^3.5b, *4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b"
0x9F7E44,0x44330F,0x211707,Lost,"^5b, *7.5b, 10b, 15b, 20b"
0x5D5A5A,0x787777,0x302B29,Lunatics, 
0x535459,0x7A7979,0x282525,Lunatics, 
0x211E1F,0x291393,0xA79D9A,Lunatics, 
0x54555A,0x797878,0x37342D,Lunatics, 
0x111419,0x0E1116,0x37436B,Malchar,"^5m, 10m, 14m, 18m, *20m, 30m, 40m, 50m, 60m, 70m, 80m, 90m"
0x181516,0x2A252B,0x4A4F4E,Malleus,"^100m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 900m"
0xDAC099,0x353134,0xB5B5B2,Malleus,"^100m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 900m"
0x121112,0x181417,0x252623,Malleus,"^100m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 900m"
0x201D1D,0x2C374A,0x323330,Marius,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x42545D,0x819BAA,0x191818,Marius,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x717A6D,0xF5BD7D,0x1C1B1B,Murgrux,"^200m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, *3.5b, 4b, 4.5b, 5b"
0x74695C,0x302927,0x201F1F,Murgrux,"^200m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, *3.5b, 4b, 4.5b, 5b"
0x2A2D32,0x1D1D1D,0x161616,Murgrux,"^200m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, 3b, *3.5b, 4b, 4.5b, 5b"
0x3E423E,0x252623,0x25333C,N'rlux the Devourer,"16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, ^100m, *103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m"
0x46564E,0xBAB29C,0x2F3D46,N'rlux the Devourer,"16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, ^100m, *103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m"
0x2B3534,0x2A2A27,0x25333C,N'rlux the Devourer,"16.5m, 25.5m, 35m, 45m, 55.5m, 66.5m, 78m, 90m, ^100m, *103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m"
0xBC9A80,0x896F54,0x5F5339,Nereidon,"240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0xB2897E,0x6B4B48,0x46352A,Nereidon,"240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0x645A57,0x515666,0x754C47,Nereidon,"240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0x3D3A41,0x9B8872,0x3E4F5B,Nereidon,"240m, ^250m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b"
0x405A80,0x476395,0x454D52,Nylatrix,"^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m"
0x1F2529,0x1D2131,0x41566C,Nylatrix,"^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m"
0x222223,0xB1BDB8,0x393A37,Nylatrix,"^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m"
0x92C9ED,0xFCF180,0x131A1B,Obyron, 
0x6C6179,0x27252B,0x171619,Obyron, 
0x677862,0x253B2C,0x15221B,Obyron, 
0x776E43,0x485757,0x0B473E,Odious Pods,"1.5b, ^1.75b, 2b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b"
0x428799,0xB7BC5E,0x00292B,Odious Pods,"1.5b, ^1.75b, 2b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b"
0xD69140,0x4A9087,0x18433C,Odious Pods,"1.5b, ^1.75b, 2b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b"
0x383032,0x85715E,0x8A8C6F,Paracoprion,"16.5m, 25.5m, 35m,^40m, *45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b"
0xAA8D57,0x2C292A,0x8FA596,Paracoprion,"16.5m, 25.5m, 35m,^40m, *45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b"
0x4C3E40,0x857167,0x86835E,Paracoprion,"16.5m, 25.5m, 35m,^40m, *45m, 55.5m, 66.5m, 78m, 90m, 103m, 116m, 129m, 143m, 158m, 173m, 188m, 204m, 221m, 238m, 255m, 273m, 292m, 311m, 330m, 350m, 1b"
0xA29485,0x15162F,0x383841,Present Bearer,"500m, ^600m, *750m, 1b, 1.5b, 2b, 2.5b, 3b, 3.5b, 4b, 4.5b, 5b, 10b"
0x25262B,0x333145,0x5D6060,Punishment,"1b, ^1.2b, 1.5b, *2b, 2.5b, *3b, 3.5b, 4b, 5b, 10b"
0x83552D,0x15162F,0x363841,Punishment,"1b, ^1.2b, 1.5b, *2b, 2.5b, *3b, 3.5b, 4b, 5b, 10b"
0x343431,0x343B3C,0x5C594B,Ragetalon, 
0x2F2F2F,0x454B47,0x41555E,Ragunt,"^225m, *310m, 400m, 510m, 750m, 1b, 1.5b, 2.5b, 5b"
0x585D5C,0xE3D08C,0x151524,Ragunt,"^225m, *310m, 400m, 510m, 750m, 1b, 1.5b, 2.5b, 5b"
0xD0FBCF,0xADA48D,0xDBDCBF,Rannveig,"100m, ^120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b, *3b"
0xB6BFD1,0x3C4679,0x264458,Rannveig,"100m, ^120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b, *3b"
0x082160,0x002A46,0x909CA0,Rannveig,"100m, ^120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b, *3b"
0x2B6B55,0x456A51,0x416469,Reaper Mantis,"^*2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b, 60b"
0x1C3767,0x225548,0x244A41,Reaper Mantis,"^*2b, 2.5b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b, 60b"
0xFCFDA4,0x050B56,0x535E65,Red Snow,"2b, ^2.084b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 125b, 150b"
0xFAE4A2,0xA58779,0x4C4539,Red Snow,"2b, ^2.084b, 2.5b, *3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b, 30b, 40b, 50b, 60b, 70b, 80b, 90b, 100b, 125b, 150b"
0x2E545D,0xF8E6B9,0x2A423F,Rekkr II,"300m, ^360m, *400m, 500m, 720m, 1b, 1.5b, 2.5b, 3.5b"
0x232D36,0x424F56,0x0E161B,Rekkr II,"300m, ^360m, *400m, 500m, 720m, 1b, 1.5b, 2.5b, 3.5b"
0xDECCAA,0x353D7A,0x45588D,Rekkr II,"300m, ^360m, *400m, 500m, 720m, 1b, 1.5b, 2.5b, 3.5b"
0x141024,0x1A1521,0x0008E1,Rhalmarius,"1, ^39.1m"
0x213845,0x181916,0x3F5453,Riddler,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x2E5670,0x2E272B,0x2E4455,Riddler,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x12343D,0x252E3B,0x2D342E,Riddler,"^80m, *100m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0xE6DAE5,0xCBC9CC,0x343A26,Rudaru,"300m, ^368m, *370m, 500m, 750m, 1b, 1.5b"
0xD1D5F7,0x767C81,0x202D44,Rudaru,"300m, ^368m, *370m, 500m, 750m, 1b, 1.5b"
0xF4F6DF,0xDFD3C4,0x616478,Rudaru,"300m, ^368m, *370m, 500m, 750m, 1b, 1.5b"
0x2A2825,0x8A8A8A,0x6B6966,Ruzzik,"^200m, 300m, 400m, *500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b"
0x474744,0x868988,0x4A5357,Ruzzik,"^200m, 300m, 400m, *500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b"
0x70A1AE,0xE2FCD6,0x364E63,Salome,"^6.66m, 13.3m, 18.6m, 24m, *26.6m, 40m, 53.3m, 66.6m, 79.9m, 93.2m, 107m, 120m"
0x7887A5,0xD5E37B,0x334B61,Salome,"^6.66m, 13.3m, 18.6m, 24m, *26.6m, 40m, 53.3m, 66.6m, 79.9m, 93.2m, 107m, 120m"
0x1A1622,0x8C5B79,0x2C2929,Salome,"^6.66m, 13.3m, 18.6m, 24m, *26.6m, 40m, 53.3m, 66.6m, 79.9m, 93.2m, 107m, 120m"
0xFED097,0xEAC89A,0x212A3C,Satyr Party Crashers,"^*3b, 4b, 5b, 7b, 10b, 12.5b, 15b, 20b, 25b, 30b, 40b, 50b"
0x39393A,0x777169,0x684C30,Scuttlegore, 
0x39393A,0x777169,0x48321D,Scuttlegore, 
0x39393A,0x777169,0x73512F,Scuttlegore, 
0x9FA6C4,0x2F3543,0x2B3337,Serpina,"^6.25m, 9.4m, 11.3m, 13.2m, 15m, 16.9m, 18.8m, 20.7m, 22.5m, 24.4m"
0x0C1B2D,0x2265B9,0x1F2C43,Shaar,"^120m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b"
0x0C1B2D,0x132435,0x0D1628,Shaar,"^120m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b"
0x3779BD,0x243743,0x3D5F6E,Shaar,"^120m, *300m, 400m, 750m, 1b, 1.5b, 2.5b, 5b, 8b"
0x0E0E0E,0x30211B,0x182122,Shadow,"300m, ^*350m, 500m, 750m, 1b"
0x1B100F,0x632C27,0x26161E,Shadow,"300m, ^*350m, 500m, 750m, 1b"
0x0B31A5,0x262975,0x1C1219,Shadow,"300m, ^*350m, 500m, 750m, 1b"
0x525162,0x201D0C,0x23496A,Siculus,"^4.25m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 2b"
0x744118,0x1E2121,0x101313,Sight of Solus,"1b, ^2.5b, *3b, 5b, 6b, 7b, 8b, 10b"
0xE5E0D8,0x7B7D7F,0x131F1A,Slaughterers Six, 
0xE5E0D8,0x7B7D7F,0x151515,Slaughterers Six, 
0xA4857E,0x443D3B,0xA18D82,Snow Dragon,"^1.5b, 2b, *2.5b, 5b, 7.5b"
0x835545,0x6C5543,0x99644D,Snow Dragon,"^1.5b, 2b, *2.5b, 5b, 7.5b"
0xAE6951,0x9B7B72,0x8F6983,Snow Dragon,"^1.5b, 2b, *2.5b, 5b, 7.5b"
0x8C6A50,0x201F20,0x6A2421,Soul Collector,"3b, ^3.75b, *4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 30b, 40b"
0x6E566B,0x5470CC,0x253844,Sporeforms,"^2b, 2.25b, 2.5b, 2.75b, *3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b"
0x313132,0xD1AA91,0x505051,Stampede,"^4.5b, *5b, 10b, 15b, 20b, 25b, 30b, 40b, 50b, 60b, 80b, 100b, 150b"
0x433831,0x515557,0x80979F,Stormship,"^*1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b"
0x574847,0x635655,0x8096A1,Stormship,"^*1.5b, 2b, 2.5b, 3b, 4b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b, 25b"
0x897368,0xBCB0AD,0x131910,Strength Potion,"^*200m, 300m, 400m, 500m, 750m, 1b"
0x231D2F,0xA0B3E3,0x12102D,Strength Potion,"^*200m, 300m, 400m, 500m, 750m, 1b"
0x2F2B6A,0x1F1939,0x2E313F,Strength Potion,"^*200m, 300m, 400m, 500m, 750m, 1b"
0x6C7F85,0x382D27,0x161411,Teremarthu,"100m, ^*120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x708831,0x291611,0x9B908A,Teremarthu,"100m, ^*120m, 200m, 300m, 400m, 500m, 600m, 700m, 800m, 900m, 1b"
0x0E0E1E,0x11111B,0x262B2A,Tetrarchos, 
0xE6C7BB,0xF0E5D4,0x3D2510,Thaltherda,"120m, ^150m, *180m, 225m, 240m, 300m, 500m, 750m, 1b"
0xE9BCAA,0x091F22,0x603C15,Thaltherda,"120m, ^150m, *180m, 225m, 240m, 300m, 500m, 750m, 1b"
0xC3E1CB,0x171D27,0x8F6736,Thaltherda,"120m, ^150m, *180m, 225m, 240m, 300m, 500m, 750m, 1b"
0x675857,0x2F2B20,0x242113,Thaw of Elvigar,"^*3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b"
0x5A413C,0xE4E4A6,0x2D1B1E,Thaw of Elvigar,"^*3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b"
0xFFFFF2,0xE6F1C8,0xAD9481,Thaw of Elvigar,"^*3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b"
0x949483,0x687965,0x2F3640,Thratu's Abomination,"300m, ^360m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b"
0xF6E7C6,0xFFE9C4,0x282924,Thratu's Abomination,"300m, ^360m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b"
0x091760,0x73758F,0x0F0B25,Thratu's Abomination,"300m, ^360m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b"
0xE9E9E9,0x202A28,0x242C2A,Tisiphone,"^75m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m"
0x7C7F7E,0x202A28,0x242C2A,Tisiphone,"^75m, 105m, *150m, 225m, 300m, 375m, 450m, 525m, 600m, 675m"
0x28231B,0x202017,0x352C1A,Tithrasia, 
0x3D493B,0x666B5C,0x131510,Trekex,"^625m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.5b, 3b, 3.5b, *4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b"
0x989F79,0x615124,0x0C0C0D,Trekex,"^625m, 750m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.5b, 3b, 3.5b, *4b, 4.5b, 5b, 6b, 7b, 8b, 9b, 10b, 12.5b, 15b, 17.5b, 20b"
0xD2C0A0,0xE5CFA9,0x5B5C59,Tuxargus,"^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m"
0x647196,0x112040,0x1D1811,Tuxargus,"^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m"
0x1B2B51,0x4E7E9F,0x2E3439,Tuxargus,"^20m, 40m, 56m, 72m, *80m, 120m, 160m, 200m, 240m, 280m, 320m, 360m"
0x545666,0xADAB8F,0x945C32,Unholy Rite,"^2.5b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b"
0x0D214D,0xC0B785,0x583B2A,Unholy Rite,"^2.5b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b"
0x7F7757,0xC8845E,0x583A2C,Unholy Rite,"^2.5b, *3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b"
0xFFD8B3,0x24150F,0x1C271D,Valley of Death,"^176m, 500m, 750m, 1b, 1.5b, 2b, 2.5b, *3b, 3.5b, 4b, 4.5b, 5b, 6.5b, 8b"
0x4A5376,0x212928,0x120F0F,Valtrias,"^*500m, 750m, 1b, 1.25b, 1.5b, 2b, 2.5b, 5b"
0x403B42,0x1D1718,0x20272F,Valtrias,"^*500m, 750m, 1b, 1.25b, 1.5b, 2b, 2.5b, 5b"
0x403B42,0x32475D,0x1B1A1B,Valtrias,"^*500m, 750m, 1b, 1.25b, 1.5b, 2b, 2.5b, 5b"
0x242824,0x32382F,0x3C5048,Varlachleth, 
0x565FA0,0x33456C,0x0A141D,Verkiteia,"100m, ^112.5m, 175m, *250m, 300m, 375m, 450m, 525m, 600m, 900m, 1.5b"
0x12518D,0x144372,0x6D566D,Verkiteia,"100m, ^112.5m, 175m, *250m, 300m, 375m, 450m, 525m, 600m, 900m, 1.5b"
0x305AB6,0x0E213B,0x262B2A,Verkiteia,"100m, ^112.5m, 175m, *250m, 300m, 375m, 450m, 525m, 600m, 900m, 1.5b"
0x3A1D1D,0x0C090A,0x4C3F44,Vortex Abomination,"200m, ^205m, 300m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.5b, 2b, 2.5b, 3b, 3.5b"
0x9A2849,0x561E22,0x261E20,Vortex Abomination,"200m, ^205m, 300m, *400m, 500m, 600m, 700m, 800m, 900m, 1b, 1.5b, 2b, 2.5b, 3b, 3.5b"
0x322346,0x636D8E,0x54634D,Way Warden,"400m, ^460m, *500m, 600m, 700m, 800m, 880m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b"
0x23253E,0x0C1F32,0x191521,Way Warden,"400m, ^460m, *500m, 600m, 700m, 800m, 880m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b"
0xA06959,0x5B524B,0x093355,Way Warden,"400m, ^460m, *500m, 600m, 700m, 800m, 880m, 1b, 1.25b, 1.5b, 1.75b, 2b, 2.25b, 2.5b, 2.75b, 3b, 4b, 5b, 6b, 8b, 10b, 12.5b, 15b, 20b, 25b"
0xB59F8A,0x6D6654,0x1F3C48,Whitepelt,"^*3b, 4b, 5b, 7.5b, 10b, 15b, 20b, 25b, 50b"
